link,name
https://www.google.com/maps/place/%EF%BC%B5%E3%83%BC%EF%BC%A2%EF%BD%89%EF%BD%8B%EF%BD%85+%EF%BC%AB%EF%BD%99%EF%BD%8F%EF%BD%94%EF%BD%8F+%EF%BC%88%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%83%A6%E3%83%BC%E3%83%90%E3%82%A4%E3%82%AF%E4%BA%AC%E9%83%BD%EF%BC%89/data=!4m7!3m6!1s0x6001075df8b3aa91:0x905d70bf79fe78e9!8m2!3d35.0183577!4d135.7434697!16s%2Fg%2F11gdvn6klb!19sChIJkaqz-F0HAWAR6Xj-eb9wXZA?authuser=0&hl=es-419&rclk=1,ＵーＢｉｋｅ Ｋｙｏｔｏ （株式会社ユーバイク京都）
https://www.google.com/maps/place/Cycle+Shop+Kita/data=!4m7!3m6!1s0x600107e873a6ab9d:0x4922782cc48b5e30!8m2!3d35.02719!4d135.742234!16s%2Fg%2F1tj9t6zt!19sChIJnaumc-gHAWARMF6LxCx4Ikk?authuser=0&hl=es-419&rclk=1,Cycle Shop Kita
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E3%82%A8%E3%82%A4%E3%83%AA%E3%83%B3%E6%A1%82%E5%B7%A5%E5%A0%B4%E6%9C%AC%E5%BA%97/data=!4m7!3m6!1s0x600106fbc24b8365:0x1b38ed75e535a25!8m2!3d34.9870977!4d135.7087407!16s%2Fg%2F11c43pjbb1!19sChIJZYNLwvsGAWARJVpTXteOswE?authuser=0&hl=es-419&rclk=1,サイクルショップエイリン桂工場本店
https://www.google.com/maps/place/Cycle+Shop+Eirin+Marutamachi/data=!4m7!3m6!1s0x6001088b098929c3:0x595081815493caa0!8m2!3d35.0172915!4d135.7687996!16s%2Fg%2F11b7kk4jdz!19sChIJwymJCYsIAWARoMqTVIGBUFk?authuser=0&hl=es-419&rclk=1,Cycle Shop Eirin Marutamachi
https://www.google.com/maps/place/Cycle+Shop+Gift+Umezu/data=!4m7!3m6!1s0x600107147056571b:0x4b20e82418bb1244!8m2!3d35.0034419!4d135.6996825!16s%2Fg%2F11b76tttbm!19sChIJG1dWcBQHAWARRBK7GCToIEs?authuser=0&hl=es-419&rclk=1,Cycle Shop Gift Umezu
https://www.google.com/maps/place/FridgeBicycle/data=!4m7!3m6!1s0x6001088dd0e9da29:0x5f99ca1216aa461b!8m2!3d35.01208!4d135.7666809!16s%2Fg%2F11csqjn17_!19sChIJKdrp0I0IAWARG0aqFhLKmV8?authuser=0&hl=es-419&rclk=1,FridgeBicycle
https://www.google.com/maps/place/UP+CYCLES/data=!4m7!3m6!1s0x6001073b86512f67:0x2f18ac43b3ad3c76!8m2!3d35.0321345!4d135.7273329!16s%2Fg%2F11jntv82gc!19sChIJZy9RhjsHAWARdjyts0OsGC8?authuser=0&hl=es-419&rclk=1,UP CYCLES
https://www.google.com/maps/place/%E3%82%A2%E3%82%B7%E3%82%B9%E3%83%88%EF%BC%86%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E8%BD%8D+-Assist+%26+Cycle+Wadachi-%EF%BC%88%E4%BA%AC%E9%83%BD%E3%83%BB%E5%8C%97%E5%8C%BA%E3%83%BB%E8%87%AA%E8%BB%A2%E8%BB%8A%E4%BF%AE%E7%90%86%E3%83%BB%E9%9B%BB%E5%8B%95%E3%82%A2%E3%82%B7%E3%82%B9%E3%83%88%E8%87%AA%E8%BB%A2%E8%BB%8A%EF%BC%89/data=!4m7!3m6!1s0x600107b1e65aba1f:0xfd851188915ff67d!8m2!3d35.0451667!4d135.7513797!16s%2Fg%2F11fr409d10!19sChIJH7pa5rEHAWARffZfkYgRhf0?authuser=0&hl=es-419&rclk=1,アシスト＆サイクル轍 -Assist & Cycle Wadachi-（京都・北区・自転車修理・電動アシスト自転車）
https://www.google.com/maps/place/%E7%9F%B3%E7%94%B0%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%BA%97/data=!4m7!3m6!1s0x6001077ac5547b61:0x50f7d707a8cfe916!8m2!3d35.0195656!4d135.7053346!16s%2Fg%2F1vxw84vk!19sChIJYXtUxXoHAWARFunPqAfX91A?authuser=0&hl=es-419&rclk=1,石田自転車店
https://www.google.com/maps/place/Uchibayashi+Motorcycle/data=!4m7!3m6!1s0x600106edd16803f5:0x39b18f83768cca39!8m2!3d34.9764251!4d135.7027216!16s%2Fg%2F1tjv3dnz!19sChIJ9QNo0e0GAWAROcqMdoOPsTk?authuser=0&hl=es-419&rclk=1,Uchibayashi Motorcycle
https://www.google.com/maps/place/Takenaka+Umezu/data=!4m7!3m6!1s0x60010712265a33e5:0x26eb90b6754134a8!8m2!3d35.0037278!4d135.703107!16s%2Fg%2F1tgb_nzw!19sChIJ5TNaJhIHAWARqDRBdbaQ6yY?authuser=0&hl=es-419&rclk=1,Takenaka Umezu
https://www.google.com/maps/place/%E7%A6%8F%E4%BA%95%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x600107c6ccc6c9c1:0x5859273e3632b114!8m2!3d35.0187306!4d135.7363156!16s%2Fg%2F11g1knm8gr!19sChIJwcnGzMYHAWARFLEyNj4nWVg?authuser=0&hl=es-419&rclk=1,福井自転車商会
https://www.google.com/maps/place/Koseki+Cycling+Center/data=!4m7!3m6!1s0x600107ee927683b5:0x346d5d850d35689!8m2!3d35.0304812!4d135.7388668!16s%2Fg%2F1yg578193!19sChIJtYN2ku4HAWARiVbTUNjVRgM?authuser=0&hl=es-419&rclk=1,Koseki Cycling Center
https://www.google.com/maps/place/%EF%BC%88%E6%A0%AA%EF%BC%89%E6%9D%BE%E4%BA%95%E4%BF%9D%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x60010885790d6719:0xc6caa9c26bbdcc9b!8m2!3d35.0099541!4d135.7611505!16s%2Fg%2F1tfgp93z!19sChIJGWcNeYUIAWARm8y9a8KpysY?authuser=0&hl=es-419&rclk=1,（株）松井保商会
https://www.google.com/maps/place/Japan+Tire+Center+Kyoto/data=!4m7!3m6!1s0x600106486bb9b331:0x5c3582cedc9b9c70!8m2!3d34.9952815!4d135.7315975!16s%2Fg%2F1w112275!19sChIJMbO5a0gGAWARcJyb3M6CNVw?authuser=0&hl=es-419&rclk=1,Japan Tire Center Kyoto
https://www.google.com/maps/place/%E4%B8%B8%E6%96%B0%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A%28Kaoru%27s+Factory%29/data=!4m7!3m6!1s0x6001087c2af8aa11:0xe6a4c525bca909fb!8m2!3d35.0172592!4d135.7569693!16s%2Fg%2F11bx1s6ygd!19sChIJEar4KnwIAWAR-wmpvCXFpOY?authuser=0&hl=es-419&rclk=1,丸新自転車商会(Kaoru's Factory)
https://www.google.com/maps/place/Daiwa+Cycle/data=!4m7!3m6!1s0x600107c5c864c45d:0x1afd89b78af002a2!8m2!3d35.0299183!4d135.7509485!16s%2Fg%2F11jj7rrt0c!19sChIJXcRkyMUHAWARogLwireJ_Ro?authuser=0&hl=es-419&rclk=1,Daiwa Cycle
https://www.google.com/maps/place/Iwai+Cycle+Center/data=!4m7!3m6!1s0x600105d378a9ab87:0xe70a4f0f4759c924!8m2!3d34.9560991!4d135.7165756!16s%2Fg%2F1tvrzmch!19sChIJh6upeNMFAWARJMlZRw9PCuc?authuser=0&hl=es-419&rclk=1,Iwai Cycle Center
https://www.google.com/maps/place/%E7%AB%B9%E5%86%85%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x600108f3eba0f203:0xa7a9fe03e7651325!8m2!3d35.0176766!4d135.7747681!16s%2Fg%2F1tdq5xkr!19sChIJA_Kg6_MIAWARJRNl5wP-qac?authuser=0&hl=es-419&rclk=1,竹内自転車商会
https://www.google.com/maps/place/GNARLY+BIKES%EF%BC%88%E3%83%8A%E3%83%BC%E3%83%AA%E3%83%BC%E3%83%90%E3%82%A4%E3%82%AF%E3%82%B9%EF%BC%89/data=!4m7!3m6!1s0x600107e650c45dab:0x505e3530e4acf913!8m2!3d35.029712!4d135.744645!16s%2Fg%2F11c51swr5_!19sChIJq13EUOYHAWARE_ms5DA1XlA?authuser=0&hl=es-419&rclk=1,GNARLY BIKES（ナーリーバイクス）
https://www.google.com/maps/place/Cycle+Shop+Gift+Uzumasa/data=!4m7!3m6!1s0x6001076927d6c0c1:0x27e7054f079639af!8m2!3d35.0137017!4d135.7028109!16s%2Fg%2F11fmqnhmrg!19sChIJwcDWJ2kHAWARrzmWB08F5yc?authuser=0&hl=es-419&rclk=1,Cycle Shop Gift Uzumasa
https://www.google.com/maps/place/Rent-a-Bike+Kyoto+Miyabiya/data=!4m7!3m6!1s0x600108a4e64b9277:0x21bad50ff11b4f99!8m2!3d34.9924151!4d135.7601796!16s%2Fg%2F1tfzb28s!19sChIJd5JL5qQIAWARmU8b8Q_VuiE?authuser=0&hl=es-419&rclk=1,Rent-a-Bike Kyoto Miyabiya
https://www.google.com/maps/place/Parusu+Kyoto+Kujokawaramachiten+Seibikojo/data=!4m7!3m6!1s0x60010f4db5687665:0xe4539f9866f62436!8m2!3d34.9791262!4d135.7638691!16s%2Fg%2F1td2md0z!19sChIJZXZotU0PAWARNiT2ZpifU-Q?authuser=0&hl=es-419&rclk=1,Parusu Kyoto Kujokawaramachiten Seibikojo
https://www.google.com/maps/place/Cycle+Shop+K-craft/data=!4m7!3m6!1s0x60010799a43d1ed3:0x78363f1ab81a61bd!8m2!3d35.0185395!4d135.7569051!16s%2Fg%2F11cfc4n0v!19sChIJ0x49pJkHAWARvWEauBo_Nng?authuser=0&hl=es-419&rclk=1,Cycle Shop K-craft
https://www.google.com/maps/place/%231-jyo+Ultimate+Factory+Kyoto/data=!4m7!3m6!1s0x600108ecef093c5d:0x86fc6acddf147de0!8m2!3d35.010324!4d135.7726629!16s%2Fg%2F1tfrm72g!19sChIJXTwJ7-wIAWAR4H0U381q_IY?authuser=0&hl=es-419&rclk=1,#1-jyo Ultimate Factory Kyoto
https://www.google.com/maps/place/%EF%BC%88%E6%A0%AA%EF%BC%89%E4%B8%8A%E9%87%8E%E4%BA%80%E5%95%86%E5%BA%97/data=!4m7!3m6!1s0x600108b7085da423:0xe0213a9791eb2bc0!8m2!3d34.9919438!4d135.7685817!16s%2Fg%2F1tknkbk9!19sChIJI6RdCLcIAWARwCvrkZc6IeA?authuser=0&hl=es-419&rclk=1,（株）上野亀商店
https://www.google.com/maps/place/Bike+Way/data=!4m7!3m6!1s0x600105de964285f9:0x2260c4179ae7df31!8m2!3d34.9631836!4d135.7296659!16s%2Fg%2F1vl9rcxl!19sChIJ-YVClt4FAWARMd_nmhfEYCI?authuser=0&hl=es-419&rclk=1,Bike Way
https://www.google.com/maps/place/T%C5%8Dji+Keisha+K%C5%8Dgy%C5%8D/data=!4m7!3m6!1s0x60010601a29a0029:0xf049dc96ee264068!8m2!3d34.9795035!4d135.7501724!16s%2Fg%2F1vmr18dp!19sChIJKQCaogEGAWARaEAm7pbcSfA?authuser=0&hl=es-419&rclk=1,Tōji Keisha Kōgyō
https://www.google.com/maps/place/%E3%83%90%E3%82%A4%E3%82%AF%E5%B7%A5%E6%88%BF%E5%B2%A9%E5%9F%8E/data=!4m7!3m6!1s0x60010623fcbdbe8b:0xd66d2999157a258!8m2!3d35.0000079!4d135.7470019!16s%2Fg%2F1vcjm4c1!19sChIJi769_CMGAWARWKJXkZnSZg0?authuser=0&hl=es-419&rclk=1,バイク工房岩城
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%83%93%E3%83%AC%E3%83%83%E3%82%B8%E3%82%B8%E3%83%A3%E3%83%A0%E3%82%B8%E3%83%A3%E3%83%A0/data=!4m7!3m6!1s0x600107e99e8cffff:0x2c2107b0ccc372c!8m2!3d35.0264263!4d135.7388384!16s%2Fg%2F11hbc2gc49!19sChIJ__-MnukHAWARLDfMDHsQwgI?authuser=0&hl=es-419&rclk=1,サイクルビレッジジャムジャム
https://www.google.com/maps/place/%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%B1%8BNOTTON%E2%80%99nal+%E3%83%8E%E3%83%83%E3%83%88%E3%83%B3%E3%83%8A%E3%83%AB/data=!4m7!3m6!1s0x6001084dde8fbf4b:0x8984890540936388!8m2!3d35.0380891!4d135.7855624!16s%2Fg%2F11cmrrm_qz!19sChIJS7-P3k0IAWARiGOTQAWJhIk?authuser=0&hl=es-419&rclk=1,自転車屋NOTTON’nal ノットンナル
https://www.google.com/maps/place/Cycle+Base+Asahi+Katsuragawa+Store/data=!4m7!3m6!1s0x6001068358f7ad35:0xd56ab2ec249a9987!8m2!3d34.962286!4d135.7059739!16s%2Fg%2F11byclv4st!19sChIJNa33WIMGAWARh5maJOyyatU?authuser=0&hl=es-419&rclk=1,Cycle Base Asahi Katsuragawa Store
https://www.google.com/maps/place/R%27s+GARAGE/data=!4m7!3m6!1s0x6001063c69f58fb9:0x989f8cdd9e0f7e3b!8m2!3d34.9924581!4d135.7393826!16s%2Fg%2F11f3xhfb6_!19sChIJuY_1aTwGAWARO34Pnt2Mn5g?authuser=0&hl=es-419&rclk=1,R's GARAGE
https://www.google.com/maps/place/Y%27s+Road+Kyoto/data=!4m7!3m6!1s0x60010894657d61e3:0x484469dc6fdd85a!8m2!3d35.0060567!4d135.7681102!16s%2Fg%2F11c1n1bj3w!19sChIJ42F9ZZQIAWARWtj9xp1GhAQ?authuser=0&hl=es-419&rclk=1,Y's Road Kyoto
https://www.google.com/maps/place/Bicycle+Kyubei+Shimogamo+shop/data=!4m7!3m6!1s0x6001083fdb76096f:0xee5c2fb716416993!8m2!3d35.0407719!4d135.7714896!16s%2Fg%2F1tx46yr7!19sChIJbwl22z8IAWARk2lBFrcvXO4?authuser=0&hl=es-419&rclk=1,Bicycle Kyubei Shimogamo shop
https://www.google.com/maps/place/Clover+Motorcycle+Uzumasa/data=!4m7!3m6!1s0x6001070dc6ac5fef:0xf8cbaad7bd45fa17!8m2!3d35.0058385!4d135.7062345!16s%2Fg%2F11b6hvd22y!19sChIJ71-sxg0HAWARF_pFvdeqy_g?authuser=0&hl=es-419&rclk=1,Clover Motorcycle Uzumasa
https://www.google.com/maps/place/whoo+bicycles%EF%BC%88%E3%83%95%E3%83%BC%E3%83%BB%E3%83%90%E3%82%A4%E3%82%B7%E3%82%AF%E3%83%AB%EF%BC%89/data=!4m7!3m6!1s0x6001088ed1a40001:0x1a279f7c00d6f9bb!8m2!3d35.0136089!4d135.7644193!16s%2Fg%2F11bwy4hg16!19sChIJAQCk0Y4IAWARu_nWAHyfJxo?authuser=0&hl=es-419&rclk=1,whoo bicycles（フー・バイシクル）
https://www.google.com/maps/place/Peacock+Kashihara+Shop/data=!4m7!3m6!1s0x600106c2cebb622f:0xbb5730d7fa0d2074!8m2!3d34.9767354!4d135.6937741!16s%2Fg%2F1pv5vb8nn!19sChIJL2K7zsIGAWARdCAN-tcwV7s?authuser=0&hl=es-419&rclk=1,Peacock Kashihara Shop
https://www.google.com/maps/place/Kon%27s+Cycle+Kamishichiken/data=!4m7!3m6!1s0x600107eec6205f35:0x7ed54a70c4ad8c3e!8m2!3d35.0295818!4d135.7393443!16s%2Fg%2F1vyxj9kv!19sChIJNV8gxu4HAWARPoytxHBK1X4?authuser=0&hl=es-419&rclk=1,Kon's Cycle Kamishichiken
https://www.google.com/maps/place/%E5%AE%89%E6%9C%AC%E3%83%90%E3%82%A4%E3%82%AF%E3%83%97%E3%83%BC%E3%83%AB+%E3%83%AC%E3%83%B3%E3%82%BF%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB/data=!4m7!3m6!1s0x600108ec93ec4c31:0x7f9ae6de434ce64d!8m2!3d35.0095955!4d135.7725282!16s%2Fg%2F1hc72b698!19sChIJMUzsk-wIAWARTeZMQ97mmn8?authuser=0&hl=es-419&rclk=1,安本バイクプール レンタサイクル
https://www.google.com/maps/place/Eirin/data=!4m7!3m6!1s0x60010873dc0a787d:0x6956bcd24ecae3b1!8m2!3d35.0291686!4d135.7574109!16s%2Fg%2F1td69s5w!19sChIJfXgK3HMIAWARsePKTtK8Vmk?authuser=0&hl=es-419&rclk=1,Eirin
https://www.google.com/maps/place/Arms/data=!4m7!3m6!1s0x6001065982557679:0x35d0441d5171c99f!8m2!3d34.98627!4d135.7185087!16s%2Fg%2F11bw1q00j8!19sChIJeXZVglkGAWARn8lxUR1E0DU?authuser=0&hl=es-419&rclk=1,Arms
https://www.google.com/maps/place/Yamaguchi+Cycle/data=!4m7!3m6!1s0x6001070da5dc557f:0x1aea727e3baf12fc!8m2!3d35.0069942!4d135.7064294!16s%2Fg%2F11hbql5qt5!19sChIJf1XcpQ0HAWAR_BKvO35y6ho?authuser=0&hl=es-419&rclk=1,Yamaguchi Cycle
https://www.google.com/maps/place/Aiba+Cycle/data=!4m7!3m6!1s0x60010843713cba35:0xc364dda82fd55fab!8m2!3d35.0339556!4d135.7749765!16s%2Fg%2F1tgc9dnv!19sChIJNbo8cUMIAWARq1_VL6jdZMM?authuser=0&hl=es-419&rclk=1,Aiba Cycle
https://www.google.com/maps/place/LORO+Cycleworks+Kyoto/data=!4m7!3m6!1s0x60010623fbace2cb:0x5a9421b202788644!8m2!3d35.0531194!4d135.75466!16s%2Fg%2F11bwkbcwfs!19sChIJy-Ks-yMGAWARRIZ4ArIhlFo?authuser=0&hl=es-419&rclk=1,LORO Cycleworks Kyoto
https://www.google.com/maps/place/%E8%8B%A5%E6%9E%97%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A+%E5%94%90%E5%B4%8E%E5%BA%97/data=!4m7!3m6!1s0x60010b73b22864f1:0x8ee23315ad88e546!8m2!3d35.047149!4d135.872761!16s%2Fg%2F11f3x7wr2f!19sChIJ8WQosnMLAWARRuWIrRUz4o4?authuser=0&hl=es-419&rclk=1,若林自転車商会 唐崎店
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%81%A9%E3%82%8A%E3%83%BC%E3%82%80%E5%9B%9B%E6%9D%A1%E5%BA%97/data=!4m7!3m6!1s0x600107a91e7ad8e3:0xb89aafebb99a1765!8m2!3d35.00338!4d135.717479!16s%2Fg%2F1tfbssqp!19sChIJ49h6HqkHAWARZReaueuvmrg?authuser=0&hl=es-419&rclk=1,サイクルどりーむ四条店
https://www.google.com/maps/place/Cycle+Base+Asahi+Kyoto-minami/data=!4m7!3m6!1s0x60010582894eae2b:0x9d89653a57e79d83!8m2!3d34.9389611!4d135.7447054!16s%2Fg%2F1tf4f3vh!19sChIJK65OiYIFAWARg53nVzpliZ0?authuser=0&hl=es-419&rclk=1,Cycle Base Asahi Kyoto-minami
https://www.google.com/maps/place/Kon%27s+Cycle+Fushimi/data=!4m7!3m6!1s0x60010f9d42f313dd:0xc152630c0b02310e!8m2!3d34.9456962!4d135.7626716!16s%2Fg%2F1wcxc_c5!19sChIJ3RPzQp0PAWARDjECCwxjUsE?authuser=0&hl=es-419&rclk=1,Kon's Cycle Fushimi
https://www.google.com/maps/place/Daiwasaikuru+Rokujizoten/data=!4m7!3m6!1s0x60010ff7a5a56991:0x571b494eed505b5b!8m2!3d34.9357032!4d135.7935268!16s%2Fg%2F11stg8snc5!19sChIJkWmlpfcPAWARW1tQ7U5JG1c?authuser=0&hl=es-419&rclk=1,Daiwasaikuru Rokujizoten
https://www.google.com/maps/place/BaseRocketPunch/data=!4m7!3m6!1s0x60010e15ef7e26bd:0xc79cd0eb510bb042!8m2!3d34.9461502!4d135.8094645!16s%2Fg%2F11btwv53dg!19sChIJvSZ-7xUOAWARQrALUevQnMc?authuser=0&hl=es-419&rclk=1,BaseRocketPunch
https://www.google.com/maps/place/MantenCycle/data=!4m7!3m6!1s0x60010f8cf8699111:0xbac535f39bba47b7!8m2!3d34.9289121!4d135.7587202!16s%2Fg%2F1pp2txbc1!19sChIJEZFp-IwPAWARt0e6m_M1xbo?authuser=0&hl=es-419&rclk=1,MantenCycle
https://www.google.com/maps/place/Cycle+840/data=!4m7!3m6!1s0x60010fece6b51d1b:0x1d06e248bff162b!8m2!3d34.9326958!4d135.7649232!16s%2Fg%2F11h3cvtqdy!19sChIJGx215uwPAWARKxb_iyRu0AE?authuser=0&hl=es-419&rclk=1,Cycle 840
https://www.google.com/maps/place/Peacock+Makishima/data=!4m7!3m6!1s0x6001102d19cffccf:0xc59e4a153c5b692c!8m2!3d34.9154613!4d135.7886523!16s%2Fg%2F11g9q8ssz8!19sChIJz_zPGS0QAWARLGlbPBVKnsU?authuser=0&hl=es-419&rclk=1,Peacock Makishima
https://www.google.com/maps/place/Cycle+Dream+Ogura/data=!4m7!3m6!1s0x6001104fb2a8f7df:0xb7301e38cb1b8622!8m2!3d34.8948019!4d135.7830766!16s%2Fg%2F1tkp4wr4!19sChIJ3_eosk8QAWARIoYbyzgeMLc?authuser=0&hl=es-419&rclk=1,Cycle Dream Ogura
https://www.google.com/maps/place/Cycle+Base+Asahi/data=!4m7!3m6!1s0x60010f5ff7ee8549:0x92d9545db5d3d8c4!8m2!3d34.94219!4d135.8054711!16s%2Fg%2F11l3b1twht!19sChIJSYXu918PAWARxNjTtV1U2ZI?authuser=0&hl=es-419&rclk=1,Cycle Base Asahi
https://www.google.com/maps/place/KON%27S+CYCLE+MOMO%E3%83%86%E3%83%A9%E3%82%B9%E5%BA%97/data=!4m7!3m6!1s0x60010e33dcb143dd:0x38afef8d1812d37c!8m2!3d34.9372012!4d135.7941404!16s%2Fg%2F11bwd00f9w!19sChIJ3UOx3DMOAWARfNMSGI3vrzg?authuser=0&hl=es-419&rclk=1,KON'S CYCLE MOMOテラス店
https://www.google.com/maps/place/Peacock+Mukaijima/data=!4m7!3m6!1s0x60010fdd12e4e6b1:0x1e65173841917f81!8m2!3d34.9225583!4d135.7722988!16s%2Fg%2F1tzgjjpy!19sChIJsebkEt0PAWARgX-RQTgXZR4?authuser=0&hl=es-419&rclk=1,Peacock Mukaijima
https://www.google.com/maps/place/%E3%83%9F%E3%82%BD%E3%83%8E%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x60010e25ebd0a351:0xd516d9ee869aec0a!8m2!3d34.933365!4d135.8005077!16s%2Fg%2F1tg9hg2p!19sChIJUaPQ6yUOAWARCuyahu7ZFtU?authuser=0&hl=es-419&rclk=1,ミソノ商会
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E3%83%8A%E3%82%AB%E3%82%A4%E5%90%91%E5%B3%B6%E5%BA%97/data=!4m7!3m6!1s0x6001102c988c61a7:0x51d3b3d17e9d26c1!8m2!3d34.9178985!4d135.7887888!16s%2Fg%2F1tf6gjx3!19sChIJp2GMmCwQAWARwSadftGz01E?authuser=0&hl=es-419&rclk=1,サイクルショップナカイ向島店
https://www.google.com/maps/place/%E7%94%B0%E4%B8%AD%E7%95%99%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x60010f8fbe05aa3b:0x4242c1705c7100c1!8m2!3d34.9351836!4d135.7601189!16s%2Fg%2F1tdb8r48!19sChIJO6oFvo8PAWARwQBxXHDBQkI?authuser=0&hl=es-419&rclk=1,田中留商会
https://www.google.com/maps/place/Cycle+Base+Asahi+Uji+Ogura/data=!4m7!3m6!1s0x60011030007a26d9:0x7b28df98ddf84466!8m2!3d34.8999502!4d135.783271!16s%2Fg%2F1tf4dyk5!19sChIJ2SZ6ADAQAWARZkT43ZjfKHs?authuser=0&hl=es-419&rclk=1,Cycle Base Asahi Uji Ogura
https://www.google.com/maps/place/%E9%81%8A%E8%BC%AA%E9%A4%A8CYCLE%E9%9B%85/data=!4m7!3m6!1s0x60010f9970ecc377:0x6fe81c568de1370d!8m2!3d34.9420475!4d135.7669981!16s%2Fg%2F11c538m5t6!19sChIJd8PscJkPAWARDTfhjVYc6G8?authuser=0&hl=es-419&rclk=1,遊輪館CYCLE雅
https://www.google.com/maps/place/%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%87%BA%E5%BC%B5%E4%BF%AE%E7%90%86%E3%82%8B%E3%83%BC%E3%81%8D%E3%83%BC/data=!4m7!3m6!1s0x600105a18df2fa33:0x563cde41d9e45f1!8m2!3d34.9361469!4d135.7317543!16s%2Fg%2F1tf69ys0!19sChIJM_ryjaEFAWAR8UWeHeTNYwU?authuser=0&hl=es-419&rclk=1,自転車出張修理るーきー
https://www.google.com/maps/place/Ueda+Motorcycle+Store/data=!4m7!3m6!1s0x60010f9c9b8be6c5:0x802a951a56d65c7d!8m2!3d34.9421751!4d135.7630885!16s%2Fg%2F1tfq93pb!19sChIJxeaLm5wPAWARfVzWVhqVKoA?authuser=0&hl=es-419&rclk=1,Ueda Motorcycle Store
https://www.google.com/maps/place/%E8%8B%A5%E6%9E%97%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A+%E8%86%B3%E6%89%80%E5%BA%97/data=!4m7!3m6!1s0x60010ce3d4b725f5:0xcbb607d393293f16!8m2!3d35.002162!4d135.880009!16s%2Fg%2F1wl4qht5!19sChIJ9SW31OMMAWARFj8pk9MHtss?authuser=0&hl=es-419&rclk=1,若林自転車商会 膳所店
https://www.google.com/maps/place/%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%B0%82%E9%96%80%E5%BA%97%E3%83%9D%E3%82%B1%E3%83%83%E3%83%88%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB/data=!4m7!3m6!1s0x60010fa3d0bfffe5:0x2ba329d8aac2785!8m2!3d34.9183202!4d135.7780317!16s%2Fg%2F11k70pdnts!19sChIJ5f-_0KMPAWARhSesip0yugI?authuser=0&hl=es-419&rclk=1,自転車専門店ポケットサイクル
https://www.google.com/maps/place/Cycle+Auto+Yoshizaki/data=!4m7!3m6!1s0x600105a254ba14bd:0x53efba5ef9919f3d!8m2!3d34.938224!4d135.730851!16s%2Fg%2F1tnjjgkg!19sChIJvRS6VKIFAWARPZ-R-V6671M?authuser=0&hl=es-419&rclk=1,Cycle Auto Yoshizaki
https://www.google.com/maps/place/Bike+%26+Cycle+Tsubota/data=!4m7!3m6!1s0x600111c5c21d6ab7:0x8a05895983932572!8m2!3d34.9156727!4d135.8009595!16s%2Fg%2F1th1cmpq!19sChIJt2odwsURAWARciWTg1mJBYo?authuser=0&hl=es-419&rclk=1,Bike & Cycle Tsubota
https://www.google.com/maps/place/%E3%83%91%E3%83%89%E3%83%83%E3%82%AF%E3%82%B5%E3%83%A0%E3%82%BF%E3%82%A4%E3%83%A0/data=!4m7!3m6!1s0x60010e36a9899b55:0xe0dd3e76f830f652!8m2!3d34.939138!4d135.79489!16s%2Fg%2F1tcv66gz!19sChIJVZuJqTYOAWARUvYw-HY-3eA?authuser=0&hl=es-419&rclk=1,パドックサムタイム
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AD%E3%83%BC%E3%83%89%E3%83%BB%E3%83%95%E3%82%AF%E3%82%A4/data=!4m7!3m6!1s0x600105c78ffa3ff9:0xbb9b0dd414505c79!8m2!3d34.947661!4d135.725435!16s%2Fg%2F1th6dr8b!19sChIJ-T_6j8cFAWAReVxQFNQNm7s?authuser=0&hl=es-419&rclk=1,サイクロード・フクイ
https://www.google.com/maps/place/Hashimoto+Motorcycle/data=!4m7!3m6!1s0x600105083b17c02b:0x9ff9e944dc10ca2!8m2!3d34.9286452!4d135.7252514!16s%2Fg%2F1tmk8d92!19sChIJK8AXOwgFAWARogzBTZSe_wk?authuser=0&hl=es-419&rclk=1,Hashimoto Motorcycle
